K;initialisation;nb_iter;tolerance;val_obj;silhouette;Cal-Harabasz;DBCV;clustering;perplexity;wordEmbedding;docEmbedding;docEmbedding2
4;k-means++;10;0.0001;709810.25;0.41132961393858086;9301.419071318083;-0.7498971944659576;kmeans;150;cbow;WMD;MDS
4;random;10;0.0001;709874.75;0.411689532615253;9300.622866069923;-0.75994486361958;kmeans;150;cbow;WMD;MDS
3;k-means++;10;0.0001;1048189.4375;0.3933229110493866;7916.006141946394;-0.6786897686584965;kmeans;150;cbow;WMD;MDS
3;random;10;0.0001;1048211.75;0.3930317764461218;7915.763121082577;-0.6566940610254836;kmeans;150;cbow;WMD;MDS
2;k-means++;10;0.0001;1643975.625;0.35958904760148014;6652.987782909231;-0.8190996799307249;kmeans;150;cbow;WMD;MDS
2;random;10;0.0001;1644004.5;0.3595400989863188;6652.773301946667;-0.8191218346844161;kmeans;150;cbow;WMD;MDS
7;k-means++;10;0.0001;244092.390625;0.39748776482284565;9692.82938549066;-0.6936987326537689;kmeans;200;cbow;WMD;MDS
7;random;10;0.0001;244097.125;0.39743203781862985;9692.639260285292;-0.6937661663458936;kmeans;200;cbow;WMD;MDS
14;k-means++;10;0.0001;123428.0078125;0.3659453717681014;9554.009815228572;-0.6496614472323912;kmeans;200;cbow;WMD;MDS
14;random;10;0.0001;123468.1875;0.36733728420578565;9550.935490372367;-0.6646731815128891;kmeans;200;cbow;WMD;MDS
8;random;10;0.0001;217058.890625;0.3859897400581005;9510.83218528493;-0.7028413211913608;kmeans;200;cbow;WMD;MDS
8;k-means++;10;0.0001;217073.171875;0.38613541243637073;9510.054079264986;-0.6910646378597572;kmeans;200;cbow;WMD;MDS
13;k-means++;10;0.0001;133960.890625;0.370500761341424;9475.660291104698;-0.624338976667715;kmeans;200;cbow;WMD;MDS
12;k-means++;10;0.0001;145709.25;0.3638458773326627;9434.649591890613;-0.6159265137271772;kmeans;200;cbow;WMD;MDS
12;random;10;0.0001;145710.53125;0.36503575395390697;9434.496211020547;-0.6452456823033456;kmeans;200;cbow;WMD;MDS
13;random;10;0.0001;134815.046875;0.36608781721177064;9410.580912412373;-0.6581655147953617;kmeans;200;cbow;WMD;MDS
5;random;10;0.0001;350730.34375;0.3916468091826986;9399.056070838118;-0.6826566180650995;kmeans;200;cbow;WMD;MDS
5;k-means++;10;0.0001;350735.0625;0.3916516212887407;9398.847831528832;-0.6851208246711064;kmeans;200;cbow;WMD;MDS
6;random;10;0.0001;292561.3125;0.3825576899297428;9390.824334827923;-0.6926538333488961;kmeans;200;cbow;WMD;MDS
6;k-means++;10;0.0001;292562.90625;0.3825818826998895;9390.80849370717;-0.6980245516221933;kmeans;200;cbow;WMD;MDS
11;k-means++;10;0.0001;159710.703125;0.3697579719821905;9386.328187240333;-0.661226800643384;kmeans;200;cbow;WMD;MDS
11;random;10;0.0001;159740.90625;0.37022917323398524;9384.07969408963;-0.6853087891250743;kmeans;200;cbow;WMD;MDS
9;k-means++;10;0.0001;196074.203125;0.37759771897795413;9338.93332127587;-0.7030842901775444;kmeans;200;cbow;WMD;MDS
9;random;10;0.0001;196260.34375;0.37264314845835966;9328.755619278527;-0.6124705051496884;kmeans;200;cbow;WMD;MDS
10;k-means++;10;0.0001;176684.6875;0.3700325249856919;9327.091349902881;-0.6832339918160546;kmeans;200;cbow;WMD;MDS
10;random;10;0.0001;176793.34375;0.3640711368469891;9320.794448517625;-0.6670139495007381;kmeans;200;cbow;WMD;MDS
4;k-means++;10;0.0001;449963.34375;0.40833556463431536;9071.061751590685;-0.6530761929808526;kmeans;200;cbow;WMD;MDS
4;random;10;0.0001;449969.0;0.4083197683932483;9070.96545655522;-0.6530835049575457;kmeans;200;cbow;WMD;MDS
3;random;10;0.0001;642923.5;0.40032748195535817;8098.57179619788;-0.7586426119409955;kmeans;200;cbow;WMD;MDS
3;k-means++;10;0.0001;642934.625;0.40031038222778875;8098.384621632348;-0.7687465884874012;kmeans;200;cbow;WMD;MDS
2;random;10;0.0001;1037270.625;0.3703133901813473;6429.2247068345205;-0.8280311112376011;kmeans;200;cbow;WMD;MDS
2;k-means++;10;0.0001;1037270.75;0.3703133901813473;6429.2247068345205;-0.8280311112376011;kmeans;200;cbow;WMD;MDS
