voisinage;min_cluster_size;distance;K;silhouette;Cal-Harabasz;DBCV;non_classes;perplexity;wordEmbedding;docEmbedding;docEmbedding2
100;150;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
100;200;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
100;250;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
100;350;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
150;100;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
100;400;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
100;450;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
100;500;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
100;950;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
150;10;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
150;11;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
150;12;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
150;13;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
150;14;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
46;350;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
46;300;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
46;250;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
42;250;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
41;950;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
42;10;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
42;11;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
42;12;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
42;13;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
42;14;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
42;100;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
42;150;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
42;200;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
42;300;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
41;450;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
42;350;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
42;400;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
42;450;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
42;500;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
42;950;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
43;10;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
43;11;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
43;12;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
43;13;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
41;500;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
41;400;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
43;100;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
40;950;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
